Lineup_Players,Team,Games,Minutes,Plus_Minus,Player_1,Player_2,Player_3,Player_4,Player_5
J. Green - F. VanVleet - J. Tate - A. Thompson - C. Whitmore,HOU,6,13.18,0.0,J. Green,F. VanVleet,J. Tate,A. Thompson,C. Whitmore
B. Adebayo - D. Robinson - T. Herro - J. Jaquez Jr. - J. Cain,MIA,3,13.163333,-16.0,B. Adebayo,D. Robinson,T. Herro,J. Jaquez Jr.,J. Cain
K. Johnson - D. Vassell - M. Branham - J. Sochan - D. Barlow,SAS,10,13.15,-2.0,K. Johnson,D. Vassell,M. Branham,J. Sochan,D. Barlow
G. Niang - D. Mitchell - M. Strus - D. Garland - E. Mobley,CLE,4,13.14,4.0,G. Niang,D. Mitchell,M. Strus,D. Garland,E. Mobley
J. Valanciunas - B. Ingram - Z. Williamson - N. Marshall - H. Jones,NOP,5,13.138333,8.0,J. Valanciunas,B. Ingram,Z. Williamson,N. Marshall,H. Jones
E. Fournier - J. Wiseman - S. Umude - J. Ivey - M. Sasser,DET,4,13.136667,12.0,E. Fournier,J. Wiseman,S. Umude,J. Ivey,M. Sasser
G. Bitadze - C. Okeke - C. Anthony - C. Houstan - A. Black,ORL,4,13.133333,-14.0,G. Bitadze,C. Okeke,C. Anthony,C. Houstan,A. Black
J. Grant - A. Simons - D. Ayton - S. Henderson - K. Murray,POR,1,13.133333,-9.0,J. Grant,A. Simons,D. Ayton,S. Henderson,K. Murray
J. Grant - M. Brogdon - D. Ayton - M. Thybulle - S. Henderson,POR,6,13.133333,-15.0,J. Grant,M. Brogdon,D. Ayton,M. Thybulle,S. Henderson
G. Hayward - S. Gilgeous-Alexander - L. Dort - I. Joe - C. Holmgren,OKC,6,13.131667,-6.0,G. Hayward,S. Gilgeous-Alexander,L. Dort,I. Joe,C. Holmgren
D. Gallinari - A. Burks - M. Morris - M. Sasser - A. Thompson,DET,2,13.111667,-7.0,D. Gallinari,A. Burks,M. Morris,M. Sasser,A. Thompson
B. Hield - O. Toppin - T. Haliburton - I. Jackson - B. Mathurin,IND,6,13.106667,1.0,B. Hield,O. Toppin,T. Haliburton,I. Jackson,B. Mathurin
L. Kennard - J. Jackson Jr. - S. Pippen Jr. - G. Jackson - T. Jemison,MEM,1,13.1,-11.0,L. Kennard,J. Jackson Jr.,S. Pippen Jr.,G. Jackson,T. Jemison
G. Hayward - I. Smith - M. Bridges - P. Washington - B. Miller,CHA,6,13.075,-6.0,G. Hayward,I. Smith,M. Bridges,P. Washington,B. Miller
P. Beverley - M. Morris Sr. - R. Covington - T. Maxey - P. Reed,PHI,3,13.055,-6.0,P. Beverley,M. Morris Sr.,R. Covington,T. Maxey,P. Reed
D. Bertans - M. Bridges - C. Martin - N. Richards - B. Miller,CHA,5,13.05,6.0,D. Bertans,M. Bridges,C. Martin,N. Richards,B. Miller
J. Grant - A. Simons - M. Thybulle - S. Henderson - D. Reath,POR,5,13.05,0.0,J. Grant,A. Simons,M. Thybulle,S. Henderson,D. Reath
J. Grant - M. Brogdon - D. Ayton - S. Henderson - T. Camara,POR,5,13.05,16.0,J. Grant,M. Brogdon,D. Ayton,S. Henderson,T. Camara
P. Washington - L. Ball - T. Maledon - J. Thor - M. Williams,CHA,1,13.05,6.0,P. Washington,L. Ball,T. Maledon,J. Thor,M. Williams
E. Fournier - T. Brown Jr. - J. Wiseman - M. Flynn - J. Rhoden,DET,4,13.048333,-12.0,E. Fournier,T. Brown Jr.,J. Wiseman,M. Flynn,J. Rhoden
G. Harris - M. Fultz - J. Isaac - J. Suggs - P. Banchero,ORL,5,13.033333,10.0,G. Harris,M. Fultz,J. Isaac,J. Suggs,P. Banchero
K. Durant - J. Nurkic - D. Booker - R. O'Neale - B. Bol,PHX,4,13.033333,3.0,K. Durant,J. Nurkic,D. Booker,R. O'Neale,B. Bol
L. Kennard - J. Jackson Jr. - X. Tillman - Z. Williams - V. Williams Jr.,MEM,1,13.016667,-3.0,L. Kennard,J. Jackson Jr.,X. Tillman,Z. Williams,V. Williams Jr.
L. Markkanen - C. Sexton - O. Agbaji - W. Kessler - K. George,UTA,4,13.01,-17.0,L. Markkanen,C. Sexton,O. Agbaji,W. Kessler,K. George
D. Gallinari - T. Jones - K. Kuzma - C. Kispert - B. Coulibaly,WAS,9,13.0,-10.0,D. Gallinari,T. Jones,K. Kuzma,C. Kispert,B. Coulibaly
B. Bogdanovic - J. Hart - J. Brunson - D. DiVincenzo - J. Sims,NYK,5,12.996667,-8.0,B. Bogdanovic,J. Hart,J. Brunson,D. DiVincenzo,J. Sims
J. Brown - D. White - N. Queta - P. Pritchard - S. Hauser,BOS,5,12.985,10.0,J. Brown,D. White,N. Queta,P. Pritchard,S. Hauser
B. Lopez - D. Lillard - J. Crowder - G. Antetokounmpo - P. Connaughton,MIL,6,12.98,0.0,B. Lopez,D. Lillard,J. Crowder,G. Antetokounmpo,P. Connaughton
T. Hardaway Jr. - D. Exum - L. Doncic - J. Green - D. Lively II,DAL,2,12.966667,3.0,T. Hardaway Jr.,D. Exum,L. Doncic,J. Green,D. Lively II
T. McConnell - B. Hield - J. Nwora - I. Jackson - B. Mathurin,IND,1,12.966667,5.0,T. McConnell,B. Hield,J. Nwora,I. Jackson,B. Mathurin
L. James - A. Davis - C. Wood - A. Reaves - M. Christie,LAL,6,12.943333,-8.0,L. James,A. Davis,C. Wood,A. Reaves,M. Christie
B. Beal - J. Nurkic - R. O'Neale - G. Allen - B. Bol,PHX,3,12.933333,-7.0,B. Beal,J. Nurkic,R. O'Neale,G. Allen,B. Bol
T. Rozier - B. Adebayo - D. Robinson - N. Jovic - J. Jaquez Jr.,MIA,6,12.933333,3.0,T. Rozier,B. Adebayo,D. Robinson,N. Jovic,J. Jaquez Jr.
A. Davis - T. Prince - R. Hachimura - G. Vincent - A. Reaves,LAL,4,12.916667,-10.0,A. Davis,T. Prince,R. Hachimura,G. Vincent,A. Reaves
C. Paul - S. Curry - A. Wiggins - D. Šarić - M. Moody,GSW,6,12.916667,-6.0,C. Paul,S. Curry,A. Wiggins,D. Šarić,M. Moody
G. Niang - D. Garland - I. Okoro - S. Merrill - E. Mobley,CLE,6,12.916667,-6.0,G. Niang,D. Garland,I. Okoro,S. Merrill,E. Mobley
J. Hart - D. DiVincenzo - M. Robinson - R. Barrett - I. Quickley,NYK,4,12.916667,7.0,J. Hart,D. DiVincenzo,M. Robinson,R. Barrett,I. Quickley
D. Jordan - R. Jackson - J. Holiday - C. Braun - P. Watson,DEN,5,12.901667,-7.0,D. Jordan,R. Jackson,J. Holiday,C. Braun,P. Watson
R. Westbrook - P. George - N. Powell - D. Theis - T. Mann,LAC,4,12.9,-6.0,R. Westbrook,P. George,N. Powell,D. Theis,T. Mann
J. Wiseman - I. Stewart - C. Cunningham - J. Ivey - S. Fontecchio,DET,2,12.886667,6.0,J. Wiseman,I. Stewart,C. Cunningham,J. Ivey,S. Fontecchio
T. Antetokounmpo - M. Beauchamp - T. Washington Jr. - A. Green - A. Jackson Jr.,MIL,3,12.883333,0.0,T. Antetokounmpo,M. Beauchamp,T. Washington Jr.,A. Green,A. Jackson Jr.
J. Randle - J. Hart - J. Brunson - D. DiVincenzo - J. Sims,NYK,4,12.883333,-7.0,J. Randle,J. Hart,J. Brunson,D. DiVincenzo,J. Sims
H. Barnes - T. Lyles - D. Sabonis - D. Fox - M. Monk,SAC,6,12.875,-6.0,H. Barnes,T. Lyles,D. Sabonis,D. Fox,M. Monk
M. Wagner - C. Okeke - C. Anthony - P. Banchero - C. Houstan,ORL,3,12.85,1.0,M. Wagner,C. Okeke,C. Anthony,P. Banchero,C. Houstan
T. Brown Jr. - J. Wiseman - J. Ivey - M. Sasser - T. Evbuomwan,DET,3,12.85,-21.0,T. Brown Jr.,J. Wiseman,J. Ivey,M. Sasser,T. Evbuomwan
D. Wright - M. Bagley III - D. Avdija - C. Kispert - B. Coulibaly,WAS,4,12.845,-8.0,D. Wright,M. Bagley III,D. Avdija,C. Kispert,B. Coulibaly
C. Paul - S. Curry - K. Thompson - D. Green - J. Kuminga,GSW,6,12.833333,-4.0,C. Paul,S. Curry,K. Thompson,D. Green,J. Kuminga
J. Randle - I. Hartenstein - J. Brunson - R. Barrett - Q. Grimes,NYK,5,12.831667,-4.0,J. Randle,I. Hartenstein,J. Brunson,R. Barrett,Q. Grimes
R. O'Neale - D. Finney-Smith - D. Smith Jr. - M. Bridges - L. Walker IV,BKN,5,12.821667,-6.0,R. O'Neale,D. Finney-Smith,D. Smith Jr.,M. Bridges,L. Walker IV
J. Holiday - J. Brown - J. Tatum - D. White - X. Tillman,BOS,2,12.8,-14.0,J. Holiday,J. Brown,J. Tatum,D. White,X. Tillman
D. DeRozan - A. Drummond - A. Caruso - T. Craig - C. White,CHI,8,12.785,-13.0,D. DeRozan,A. Drummond,A. Caruso,T. Craig,C. White
B. Brown - J. Porter - J. Nwora - S. Barnes - G. Dick,TOR,2,12.783333,-3.0,B. Brown,J. Porter,J. Nwora,S. Barnes,G. Dick
J. Konchar - X. Tillman - D. Bane - Z. Williams - D. Roddy,MEM,4,12.783333,3.0,J. Konchar,X. Tillman,D. Bane,Z. Williams,D. Roddy
L. Nance Jr. - Z. Williamson - M. Ryan - D. Daniels - J. Hawkins,NOP,4,12.783333,17.0,L. Nance Jr.,Z. Williamson,M. Ryan,D. Daniels,J. Hawkins
S. Dinwiddie - D. Russell - T. Prince - J. Hayes - M. Christie,LAL,5,12.783333,-4.0,S. Dinwiddie,D. Russell,T. Prince,J. Hayes,M. Christie
V. Micic - M. Bridges - M. Bolden - T. Mann - B. Miller,CHA,2,12.783333,-7.0,V. Micic,M. Bridges,M. Bolden,T. Mann,B. Miller
C. McCollum - L. Nance Jr. - Z. Williamson - J. Alvarado - D. Daniels,NOP,5,12.773333,0.0,C. McCollum,L. Nance Jr.,Z. Williamson,J. Alvarado,D. Daniels
G. Harris - M. Wagner - C. Anthony - F. Wagner - C. Houstan,ORL,5,12.766667,8.0,G. Harris,M. Wagner,C. Anthony,F. Wagner,C. Houstan
J. Harden - P. George - K. Leonard - M. Plumlee - N. Powell,LAC,4,12.763333,12.0,J. Harden,P. George,K. Leonard,M. Plumlee,N. Powell
J. Green - A. Holiday - J. Tate - T. Eason - A. Thompson,HOU,2,12.751667,10.0,J. Green,A. Holiday,J. Tate,T. Eason,A. Thompson
L. Kornet - S. Mykhailiuk - P. Pritchard - S. Hauser - J. Walsh,BOS,1,12.75,16.0,L. Kornet,S. Mykhailiuk,P. Pritchard,S. Hauser,J. Walsh
D. Wright - M. Bagley III - L. Shamet - D. Avdija - C. Kispert,WAS,4,12.7,10.0,D. Wright,M. Bagley III,L. Shamet,D. Avdija,C. Kispert
K. Kuzma - M. Bagley III - J. Poole - J. Butler - J. Davis,WAS,2,12.7,-4.0,K. Kuzma,M. Bagley III,J. Poole,J. Butler,J. Davis
L. Nance Jr. - Z. Williamson - N. Marshall - T. Murphy III - J. Hawkins,NOP,4,12.7,0.0,L. Nance Jr.,Z. Williamson,N. Marshall,T. Murphy III,J. Hawkins
N. Batum - K. Oubre Jr. - C. Payne - T. Maxey - P. Reed,PHI,2,12.7,8.0,N. Batum,K. Oubre Jr.,C. Payne,T. Maxey,P. Reed
L. Walker IV - C. Thomas - J. Wilson - J. Gilyard - N. Clowney,BKN,2,12.698333,-2.0,L. Walker IV,C. Thomas,J. Wilson,J. Gilyard,N. Clowney
K. Porzingis - J. Brown - J. Tatum - P. Pritchard - S. Hauser,BOS,6,12.696667,0.0,K. Porzingis,J. Brown,J. Tatum,P. Pritchard,S. Hauser
T. Warren - M. Morris - N. Alexander-Walker - A. Edwards - L. Garza,MIN,3,12.696667,-2.0,T. Warren,M. Morris,N. Alexander-Walker,A. Edwards,L. Garza
M. Conley - K. Anderson - K. Towns - N. Alexander-Walker - N. Reid,MIN,6,12.655,-16.0,M. Conley,K. Anderson,K. Towns,N. Alexander-Walker,N. Reid
K. Durant - E. Gordon - D. Booker - J. Okogie - D. Eubanks,PHX,7,12.65,7.0,K. Durant,E. Gordon,D. Booker,J. Okogie,D. Eubanks
A. Burks - B. Bogdanovic - J. Wiseman - K. Hayes - J. Ivey,DET,4,12.646667,-5.0,A. Burks,B. Bogdanovic,J. Wiseman,K. Hayes,J. Ivey
H. Barnes - A. Len - D. Fox - M. Monk - K. Ellis,SAC,4,12.633333,0.0,H. Barnes,A. Len,D. Fox,M. Monk,K. Ellis
T. McConnell - M. Turner - B. Hield - O. Toppin - B. Mathurin,IND,9,12.618333,-16.0,T. McConnell,M. Turner,B. Hield,O. Toppin,B. Mathurin
A. Simons - M. Thybulle - S. Henderson - J. Walker - K. Murray,POR,2,12.616667,12.0,A. Simons,M. Thybulle,S. Henderson,J. Walker,K. Murray
J. Isaac - M. Wagner - C. Anthony - F. Wagner - P. Banchero,ORL,8,12.611667,5.0,J. Isaac,M. Wagner,C. Anthony,F. Wagner,P. Banchero
K. Irving - T. Hardaway Jr. - D. Exum - M. Kleber - D. Gafford,DAL,5,12.6,-4.0,K. Irving,T. Hardaway Jr.,D. Exum,M. Kleber,D. Gafford
K. Olynyk - J. Clarkson - J. Collins - T. Horton-Tucker - O. Agbaji,UTA,6,12.6,-3.0,K. Olynyk,J. Clarkson,J. Collins,T. Horton-Tucker,O. Agbaji
J. Ingles - W. Carter Jr. - C. Anthony - J. Suggs - P. Banchero,ORL,8,12.586667,-9.0,J. Ingles,W. Carter Jr.,C. Anthony,J. Suggs,P. Banchero
K. Irving - D. Exum - M. Kleber - L. Doncic - D. Lively II,DAL,5,12.586667,-1.0,K. Irving,D. Exum,M. Kleber,L. Doncic,D. Lively II
B. Bogdanovic - T. Young - O. Okongwu - S. Bey - S. Lundy,ATL,1,12.583333,-2.0,B. Bogdanovic,T. Young,O. Okongwu,S. Bey,S. Lundy
K. Porzingis - J. Brown - D. White - L. Kornet - P. Pritchard,BOS,2,12.583333,14.0,K. Porzingis,J. Brown,D. White,L. Kornet,P. Pritchard
L. Kornet - O. Brissett - P. Pritchard - S. Hauser - D. Banton,BOS,5,12.571667,-13.0,L. Kornet,O. Brissett,P. Pritchard,S. Hauser,D. Banton
C. Boucher - J. McDaniels - P. Achiuwa - M. Flynn - G. Dick,TOR,4,12.566667,-2.0,C. Boucher,J. McDaniels,P. Achiuwa,M. Flynn,G. Dick
D. White - L. Kornet - P. Pritchard - X. Tillman - S. Hauser,BOS,2,12.566667,10.0,D. White,L. Kornet,P. Pritchard,X. Tillman,S. Hauser
J. Grant - M. Thybulle - I. Badji - S. Henderson - S. Sharpe,POR,2,12.566667,-6.0,J. Grant,M. Thybulle,I. Badji,S. Henderson,S. Sharpe
L. Kennard - X. Tillman - D. Roddy - V. Williams Jr. - J. Gilyard,MEM,1,12.566667,-13.0,L. Kennard,X. Tillman,D. Roddy,V. Williams Jr.,J. Gilyard
R. Bullock Jr. - F. VanVleet - J. Green - A. Sengun - J. Smith Jr.,HOU,4,12.556667,-1.0,R. Bullock Jr.,F. VanVleet,J. Green,A. Sengun,J. Smith Jr.
C. Zeller - B. Ingram - N. Marshall - T. Murphy III - J. Alvarado,NOP,3,12.555,7.0,C. Zeller,B. Ingram,N. Marshall,T. Murphy III,J. Alvarado
T. Lyles - D. Sabonis - M. Monk - A. Vezenkov - K. Ellis,SAC,7,12.553333,-7.0,T. Lyles,D. Sabonis,M. Monk,A. Vezenkov,K. Ellis
P. Mills - T. Rozier - T. Bryant - C. Martin - J. Jaquez Jr.,MIA,4,12.553333,7.0,P. Mills,T. Rozier,T. Bryant,C. Martin,J. Jaquez Jr.
B. Bogdanovic - D. Murray - B. Fernando - D. Hunter - V. Krejci,ATL,5,12.55,7.0,B. Bogdanovic,D. Murray,B. Fernando,D. Hunter,V. Krejci
J. Clarkson - K. Dunn - W. Kessler - T. Hendricks - K. George,UTA,4,12.55,-1.0,J. Clarkson,K. Dunn,W. Kessler,T. Hendricks,K. George
K. Lowry - T. Harris - K. Oubre Jr. - T. Maxey - P. Reed,PHI,5,12.55,-12.0,K. Lowry,T. Harris,K. Oubre Jr.,T. Maxey,P. Reed
L. James - D. Russell - T. Prince - J. Vanderbilt - J. Hayes,LAL,3,12.55,5.0,L. James,D. Russell,T. Prince,J. Vanderbilt,J. Hayes
T. Horton-Tucker - L. Samanic - O. Yurtseven - O. Agbaji - K. George,UTA,2,12.55,-8.0,T. Horton-Tucker,L. Samanic,O. Yurtseven,O. Agbaji,K. George
P. Mills - B. Bogdanovic - O. Okongwu - S. Bey - T. Forrest,ATL,2,12.541667,-5.0,P. Mills,B. Bogdanovic,O. Okongwu,S. Bey,T. Forrest
J. Valanciunas - Z. Williamson - H. Jones - T. Murphy III - J. Alvarado,NOP,5,12.533333,18.0,J. Valanciunas,Z. Williamson,H. Jones,T. Murphy III,J. Alvarado
S. Pippen Jr. - J. Goodwin - G. Jackson - M. Pereira - T. Jemison,MEM,1,12.533333,2.0,S. Pippen Jr.,J. Goodwin,G. Jackson,M. Pereira,T. Jemison
K. Irving - T. Hardaway Jr. - M. Kleber - L. Doncic - G. Williams,DAL,5,12.531667,1.0,K. Irving,T. Hardaway Jr.,M. Kleber,L. Doncic,G. Williams
G. Bitadze - F. Wagner - J. Suggs - P. Banchero - C. Houstan,ORL,4,12.5,-19.0,G. Bitadze,F. Wagner,J. Suggs,P. Banchero,C. Houstan
K. Olynyk - B. Brown - G. Trent Jr. - O. Agbaji - J. Freeman-Liberty,TOR,4,12.5,-3.0,K. Olynyk,B. Brown,G. Trent Jr.,O. Agbaji,J. Freeman-Liberty
P. Washington - N. Richards - B. Miller - N. Smith Jr. - L. Black,CHA,4,12.5,12.0,P. Washington,N. Richards,B. Miller,N. Smith Jr.,L. Black
T. Bryant - D. Robinson - T. Herro - D. Smith - J. Jaquez Jr.,MIA,2,12.5,-5.0,T. Bryant,D. Robinson,T. Herro,D. Smith,J. Jaquez Jr.
Z. Collins - D. Vassell - M. Branham - B. Wesley - J. Sochan,SAS,6,12.493333,-3.0,Z. Collins,D. Vassell,M. Branham,B. Wesley,J. Sochan
H. Barnes - T. Lyles - D. Fox - M. Monk - K. Murray,SAC,7,12.491667,-15.0,H. Barnes,T. Lyles,D. Fox,M. Monk,K. Murray
T. Thompson - D. Mitchell - M. Strus - D. Garland - D. Wade,CLE,2,12.485,-5.0,T. Thompson,D. Mitchell,M. Strus,D. Garland,D. Wade
D. Sabonis - M. Monk - A. Vezenkov - D. Mitchell - K. Murray,SAC,5,12.483333,-2.0,D. Sabonis,M. Monk,A. Vezenkov,D. Mitchell,K. Murray
T. Rozier - T. Maledon - N. Richards - J. Thor - B. Miller,CHA,5,12.471667,-5.0,T. Rozier,T. Maledon,N. Richards,J. Thor,B. Miller
K. Olynyk - J. Clarkson - C. Sexton - O. Agbaji - W. Kessler,UTA,4,12.45,2.0,K. Olynyk,J. Clarkson,C. Sexton,O. Agbaji,W. Kessler
S. Gilgeous-Alexander - I. Joe - J. Williams - O. Dieng - C. Wallace,OKC,6,12.45,-22.0,S. Gilgeous-Alexander,I. Joe,J. Williams,O. Dieng,C. Wallace
T. Hardaway Jr. - S. Curry - L. Doncic - G. Williams - D. Lively II,DAL,5,12.45,5.0,T. Hardaway Jr.,S. Curry,L. Doncic,G. Williams,D. Lively II
A. Davis - T. Prince - C. Reddish - J. Hayes - A. Reaves,LAL,3,12.433333,-4.0,A. Davis,T. Prince,C. Reddish,J. Hayes,A. Reaves
J. Clarkson - J. Collins - T. Horton-Tucker - T. Hendricks - K. George,UTA,1,12.433333,-6.0,J. Clarkson,J. Collins,T. Horton-Tucker,T. Hendricks,K. George
K. Olynyk - J. Collins - C. Sexton - O. Agbaji - S. Fontecchio,UTA,4,12.433333,3.0,K. Olynyk,J. Collins,C. Sexton,O. Agbaji,S. Fontecchio
A. Horford - J. Holiday - J. Brown - D. White - S. Hauser,BOS,10,12.431667,-8.0,A. Horford,J. Holiday,J. Brown,D. White,S. Hauser
K. Dunn - C. Sexton - L. Samanic - T. Hendricks - K. George,UTA,1,12.423333,19.0,K. Dunn,C. Sexton,L. Samanic,T. Hendricks,K. George
K. Kuzma - D. Gafford - J. Poole - C. Kispert - B. Coulibaly,WAS,9,12.418333,-2.0,K. Kuzma,D. Gafford,J. Poole,C. Kispert,B. Coulibaly
N. Vucevic - T. Craig - J. Carter - C. White - D. Terry,CHI,3,12.416667,3.0,N. Vucevic,T. Craig,J. Carter,C. White,D. Terry
M. Conley - R. Gobert - K. Anderson - J. McLaughlin - N. Reid,MIN,4,12.4,-3.0,M. Conley,R. Gobert,K. Anderson,J. McLaughlin,N. Reid
C. Metu - J. Wiseman - J. Ivey - J. Rhoden - M. Sasser,DET,4,12.4,-4.0,C. Metu,J. Wiseman,J. Ivey,J. Rhoden,M. Sasser
P. Siakam - A. Nembhard - O. Toppin - T. Haliburton - A. Nesmith,IND,4,12.388333,0.0,P. Siakam,A. Nembhard,O. Toppin,T. Haliburton,A. Nesmith
T. McConnell - M. Turner - O. Toppin - B. Mathurin - B. Sheppard,IND,5,12.385,-14.0,T. McConnell,M. Turner,O. Toppin,B. Mathurin,B. Sheppard
B. Lopez - C. Payne - B. Portis - P. Connaughton - M. Beasley,MIL,6,12.383333,8.0,B. Lopez,C. Payne,B. Portis,P. Connaughton,M. Beasley
D. Banton - S. Henderson - J. Walker - J. Minaya - D. Reath,POR,4,12.383333,-2.0,D. Banton,S. Henderson,J. Walker,J. Minaya,D. Reath
L. James - C. Wood - R. Hachimura - C. Reddish - A. Reaves,LAL,2,12.381667,23.0,L. James,C. Wood,R. Hachimura,C. Reddish,A. Reaves
D. Wright - B. Adebayo - H. Highsmith - T. Herro - J. Jaquez Jr.,MIA,1,12.366667,3.0,D. Wright,B. Adebayo,H. Highsmith,T. Herro,J. Jaquez Jr.
T. Thompson - C. LeVert - G. Niang - D. Garland - I. Okoro,CLE,3,12.366667,-9.0,T. Thompson,C. LeVert,G. Niang,D. Garland,I. Okoro
Z. Collins - K. Johnson - D. Vassell - T. Jones - J. Champagnie,SAS,7,12.366667,-2.0,Z. Collins,K. Johnson,D. Vassell,T. Jones,J. Champagnie
C. LeVert - G. Niang - S. Merrill - E. Mobley - C. Porter Jr.,CLE,4,12.35,4.0,C. LeVert,G. Niang,S. Merrill,E. Mobley,C. Porter Jr.
E. Gordon - D. Booker - R. O'Neale - G. Allen - D. Eubanks,PHX,9,12.35,7.0,E. Gordon,D. Booker,R. O'Neale,G. Allen,D. Eubanks
K. Irving - T. Hardaway Jr. - D. Powell - L. Doncic - J. Green,DAL,8,12.35,1.0,K. Irving,T. Hardaway Jr.,D. Powell,L. Doncic,J. Green
K. Caldwell-Pope - A. Gordon - N. Jokic - J. Murray - P. Watson,DEN,12,12.348333,-7.0,K. Caldwell-Pope,A. Gordon,N. Jokic,J. Murray,P. Watson
C. Paul - S. Curry - K. Thompson - A. Wiggins - T. Jackson-Davis,GSW,7,12.32,-16.0,C. Paul,S. Curry,K. Thompson,A. Wiggins,T. Jackson-Davis
D. Smith Jr. - M. Bridges - N. Claxton - C. Johnson - C. Thomas,BKN,6,12.316667,5.0,D. Smith Jr.,M. Bridges,N. Claxton,C. Johnson,C. Thomas
M. Bridges - C. Martin - G. Williams - T. Mann - B. Miller,CHA,4,12.313333,-3.0,M. Bridges,C. Martin,G. Williams,T. Mann,B. Miller
P. Tucker - R. Westbrook - P. George - N. Powell - T. Mann,LAC,4,12.31,-2.0,P. Tucker,R. Westbrook,P. George,N. Powell,T. Mann
C. LeVert - G. Niang - J. Allen - I. Okoro - S. Merrill,CLE,7,12.306667,0.0,C. LeVert,G. Niang,J. Allen,I. Okoro,S. Merrill
A. Simons - D. Ayton - M. Thybulle - S. Henderson - J. Walker,POR,5,12.3,-8.0,A. Simons,D. Ayton,M. Thybulle,S. Henderson,J. Walker
P. Mills - J. Butler - T. Rozier - T. Bryant - N. Jovic,MIA,1,12.3,7.0,P. Mills,J. Butler,T. Rozier,T. Bryant,N. Jovic
M. Conley - R. Gobert - K. Towns - N. Reid - J. McDaniels,MIN,3,12.293333,0.0,M. Conley,R. Gobert,K. Towns,N. Reid,J. McDaniels
J. Green - F. VanVleet - J. Smith Jr. - A. Thompson - C. Whitmore,HOU,7,12.286667,-1.0,J. Green,F. VanVleet,J. Smith Jr.,A. Thompson,C. Whitmore
J. Jackson Jr. - Z. Williams - D. Roddy - J. Gilyard - G. Jackson,MEM,5,12.283333,-6.0,J. Jackson Jr.,Z. Williams,D. Roddy,J. Gilyard,G. Jackson
J. Randle - J. Brunson - M. Robinson - Q. Grimes - I. Quickley,NYK,7,12.283333,-21.0,J. Randle,J. Brunson,M. Robinson,Q. Grimes,I. Quickley
K. Dunn - L. Markkanen - W. Kessler - T. Hendricks - K. George,UTA,1,12.283333,4.0,K. Dunn,L. Markkanen,W. Kessler,T. Hendricks,K. George
M. Fultz - G. Bitadze - F. Wagner - J. Suggs - P. Banchero,ORL,1,12.283333,-9.0,M. Fultz,G. Bitadze,F. Wagner,J. Suggs,P. Banchero
M. Turner - B. Brown - A. Nembhard - A. Nesmith - B. Mathurin,IND,6,12.276667,-2.0,M. Turner,B. Brown,A. Nembhard,A. Nesmith,B. Mathurin
A. Davis - S. Dinwiddie - D. Russell - T. Prince - C. Reddish,LAL,4,12.273333,2.0,A. Davis,S. Dinwiddie,D. Russell,T. Prince,C. Reddish
E. Gordon - B. Beal - D. Booker - K. Bates-Diop - D. Eubanks,PHX,5,12.266667,9.0,E. Gordon,B. Beal,D. Booker,K. Bates-Diop,D. Eubanks
J. Poeltl - G. Trent Jr. - R. Barrett - I. Quickley - G. Dick,TOR,6,12.265,3.0,J. Poeltl,G. Trent Jr.,R. Barrett,I. Quickley,G. Dick
R. O'Neale - D. Finney-Smith - M. Bridges - D. Sharpe - T. Watford,BKN,6,12.265,-2.0,R. O'Neale,D. Finney-Smith,M. Bridges,D. Sharpe,T. Watford
J. Randle - O. Anunoby - J. Hart - J. Brunson - P. Achiuwa,NYK,4,12.25,20.0,J. Randle,O. Anunoby,J. Hart,J. Brunson,P. Achiuwa
C. Paul - S. Curry - K. Thompson - D. Šarić - J. Kuminga,GSW,10,12.243333,3.0,C. Paul,S. Curry,K. Thompson,D. Šarić,J. Kuminga
D. Schroder - J. Poeltl - P. Siakam - I. Quickley - S. Barnes,TOR,3,12.238333,10.0,D. Schroder,J. Poeltl,P. Siakam,I. Quickley,S. Barnes
K. Anderson - K. Towns - J. McLaughlin - N. Reid - A. Edwards,MIN,5,12.235,15.0,K. Anderson,K. Towns,J. McLaughlin,N. Reid,A. Edwards
D. McDermott - C. Osman - T. Jones - M. Branham - V. Wembanyama,SAS,3,12.233333,-11.0,D. McDermott,C. Osman,T. Jones,M. Branham,V. Wembanyama
K. Dunn - J. Collins - T. Hendricks - K. George - B. Sensabaugh,UTA,2,12.233333,-11.0,K. Dunn,J. Collins,T. Hendricks,K. George,B. Sensabaugh
R. Gobert - M. Morris - N. Alexander-Walker - N. Reid - A. Edwards,MIN,5,12.233333,16.0,R. Gobert,M. Morris,N. Alexander-Walker,N. Reid,A. Edwards
J. Green - F. VanVleet - J. Landale - J. Smith Jr. - C. Whitmore,HOU,5,12.223333,13.0,J. Green,F. VanVleet,J. Landale,J. Smith Jr.,C. Whitmore
T. Rozier - J. Richardson - B. Adebayo - C. Martin - D. Robinson,MIA,1,12.22,-8.0,T. Rozier,J. Richardson,B. Adebayo,C. Martin,D. Robinson
K. Irving - T. Hardaway Jr. - D. Powell - J. Green - J. Hardy,DAL,4,12.218333,16.0,K. Irving,T. Hardaway Jr.,D. Powell,J. Green,J. Hardy
D. Finney-Smith - D. Smith Jr. - L. Walker IV - D. Sharpe - C. Thomas,BKN,3,12.208333,7.0,D. Finney-Smith,D. Smith Jr.,L. Walker IV,D. Sharpe,C. Thomas
